preference_id,user_id,preferred_languages,guide_language,interests,dietary_flags,accessibility_needs,preferred_currency,max_daily_budget,max_daily_budget_currency,pace,updated_at
prf_6fa323da,usr_d4404e2c,"or,ml",,"wildlife_birding,religious_pilgrim,heritage_temple,museum_science,food_fine",jain,none,INR,4304.00,INR,relaxed,2026-08-18T10:00:00+05:30
prf_3dad2e2b,usr_71852a92,en-IN,,"heritage_stepwell,religious_pilgrim,food_fine",none,,INR,2951.29,INR,packed,2026-08-18T10:00:00+05:30
prf_94b5e798,usr_247f37bf,"en-IN,gu",,"religious_pilgrim,nature_hill,adventure_trek,religious_ghats",vegan,none,INR,10537.01,INR,balanced,2026-08-18T10:00:00+05:30
prf_3d897b3d,usr_9c28ee85,"en-IN,bn",,"nature_garden,museum_art,museum_history,food_fine",,,INR,8187.28,INR,packed,2026-08-18T10:00:00+05:30
prf_bbde651c,usr_8eb4e3e7,mr,,"heritage_stepwell,heritage_fort",vegan,,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_9408f187,usr_394de344,"zh,ml",ml,"religious_pilgrim,nature_garden,museum_history,food_market,nature_hill",halal,,SGD,11536.06,SGD,packed,2026-08-18T10:00:00+05:30
prf_9ff04d31,usr_67de0711,"ml,gu",gu,"heritage_fort,nature_garden,nature_waterfall,beach_quiet,nature_lake",vegetarian,,INR,3130.81,INR,balanced,2026-08-18T10:00:00+05:30
prf_4968b412,usr_ecb18174,hi,hi,"museum_history,beach_quiet,museum_science,nature_lake",none,,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_38ecbe33,usr_c4dc3602,"mr,kn",,"shopping_mall,nature_waterfall",vegetarian,,INR,22450.27,INR,relaxed,2026-08-18T10:00:00+05:30
prf_f09a33bf,usr_cb58a9e1,"en-IN,ml",en-IN,"nature_hill,nature_desert",vegan,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_eff80376,usr_9ae9cbcb,en-IN,en-IN,"heritage_stepwell,food_market,wellness_yoga",,,QAR,8971.31,QAR,packed,2026-08-18T10:00:00+05:30
prf_c72acfbf,usr_ea269383,en-IN,en-IN,"food_street,food_market",jain,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_a45d0a5c,usr_22a5c239,ne,ne,"nature_desert,wildlife_safari",halal,,NPR,36011.94,NPR,balanced,2026-08-18T10:00:00+05:30
prf_b8638cd2,usr_6fe2485d,"en-IN,kn",en-IN,"food_fine,wildlife_sanctuary,nature_hill,adventure_air",,vision,AED,5760.05,AED,balanced,2026-08-18T10:00:00+05:30
prf_ef785fff,usr_c6accd8f,en-IN,,"heritage_fort,nightlife_live,nature_desert,food_fine,beach_active",none,none,INR,4168.14,INR,packed,2026-08-18T10:00:00+05:30
prf_75eeaa0f,usr_32856f40,hi,hi,"nature_garden,religious_pilgrim",vegan,step_free,INR,9088.38,INR,packed,2026-08-18T10:00:00+05:30
prf_e1886adf,usr_0021edc6,hi,hi,"nightlife_live,nightlife_bar,museum_art,adventure_water",jain,,INR,6203.93,INR,packed,2026-08-18T10:00:00+05:30
prf_fae22b0e,usr_a8b27631,"id,ml",id,"beach_quiet,adventure_cycle,nightlife_live,food_fine,religious_pilgrim",halal,vision,IDR,10445.31,IDR,packed,2026-08-18T10:00:00+05:30
prf_2799c8d0,usr_d9d2bfaa,en-IN,en-IN,"adventure_trek,shopping_craft,heritage_temple",,,NPR,16832.40,NPR,packed,2026-08-18T10:00:00+05:30
prf_b4f048c6,usr_fe13fe0f,"te,pa",,"food_cooking,beach_quiet,nature_lake,museum_history",jain,step_free,INR,31880.42,INR,balanced,2026-08-18T10:00:00+05:30
prf_9e00cac8,usr_c9f09bba,hi,,"food_fine,nature_waterfall,heritage_stepwell,heritage_fort,heritage_ruins",halal,,INR,8520.13,INR,relaxed,2026-08-18T10:00:00+05:30
prf_e6d73b1d,usr_3e6ed8be,"en-IN,hi",en-IN,"wellness_ayur,beach_quiet,nature_lake,wildlife_sanctuary",vegetarian,,NPR,17203.36,NPR,balanced,2026-08-18T10:00:00+05:30
prf_721c605e,usr_bedf358a,en-IN,,"nightlife_live,nature_waterfall,nightlife_bar",,,INR,6245.46,INR,relaxed,2026-08-18T10:00:00+05:30
prf_a61e6ea9,usr_7ff5c9a5,en-IN,en-IN,"food_street,wildlife_safari,food_market",jain,,INR,30941.10,INR,packed,2026-08-18T10:00:00+05:30
prf_41822044,usr_6498a0a8,en-IN,en-IN,"museum_science,nature_garden",vegetarian,none,INR,2441.19,INR,packed,2026-08-18T10:00:00+05:30
prf_33934ef7,usr_48ec046f,en-IN,en-IN,"wildlife_birding,food_fine,adventure_cycle,beach_active",,,INR,4285.23,INR,balanced,2026-08-18T10:00:00+05:30
prf_d49c1835,usr_48a549df,"hi,en-IN",,"adventure_trek,nightlife_bar,shopping_bazaar,museum_art",,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_eca5b218,usr_8020be6b,en-IN,en-IN,"food_cooking,beach_active",halal,,INR,20721.60,INR,relaxed,2026-08-18T10:00:00+05:30
prf_ef3d3761,usr_3e1b3843,en-IN,en-IN,"adventure_air,wildlife_birding,adventure_trek,museum_art",halal,vision,INR,8236.41,INR,balanced,2026-08-18T10:00:00+05:30
prf_1aff86e6,usr_65b43f7e,en-IN,en-IN,"shopping_bazaar,heritage_ruins,nature_hill,wellness_ayur",,,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_5b2f9eb6,usr_8ff59c1a,en-IN,,"heritage_stepwell,religious_ghats,adventure_trek",,hearing,INR,4745.69,INR,packed,2026-08-18T10:00:00+05:30
prf_9fdbb28b,usr_a36d3b50,en-IN,en-IN,"adventure_air,nature_hill,adventure_cycle",none,,INR,29014.07,INR,relaxed,2026-08-18T10:00:00+05:30
prf_92f717fa,usr_11c77a9c,"en-IN,gu",gu,"nature_waterfall,nature_lake,food_fine,religious_pilgrim,wildlife_sanctuary",,none,BTN,4982.64,BTN,packed,2026-08-18T10:00:00+05:30
prf_2848a433,usr_4efab0b7,gu,gu,"heritage_fort,nightlife_bar,shopping_craft,nature_lake,adventure_air",vegan,vision,INR,4785.19,INR,packed,2026-08-18T10:00:00+05:30
prf_02494977,usr_b678aa48,"en-IN,gu",gu,"beach_quiet,nature_hill,nature_desert,wildlife_safari,wildlife_sanctuary",vegan,,INR,4176.96,INR,packed,2026-08-18T10:00:00+05:30
prf_defc237a,usr_5c20b1bf,"ml,te",te,"wellness_yoga,adventure_air,food_street",,hearing,INR,2227.60,INR,packed,2026-08-18T10:00:00+05:30
prf_14275376,usr_4e8e3f6d,en-IN,,"religious_ghats,food_fine",jain,,JPY,35535.95,JPY,relaxed,2026-08-18T10:00:00+05:30
prf_f83b49e1,usr_61ab0eaf,"en-IN,kn",kn,"adventure_cycle,wellness_yoga,nature_lake,religious_ghats",halal,,INR,7352.33,INR,packed,2026-08-18T10:00:00+05:30
prf_c814df62,usr_e47b6104,en-IN,,"beach_active,heritage_temple,food_cooking,nightlife_live",,,INR,5976.46,INR,packed,2026-08-18T10:00:00+05:30
prf_8e3ca3b0,usr_48a9da2b,"en-IN,ml",,"nature_waterfall,wellness_ayur",,,IDR,2242.12,IDR,balanced,2026-08-18T10:00:00+05:30
prf_c9a3b92d,usr_d06b6075,"en-IN,ml",en-IN,"beach_quiet,religious_pilgrim",vegan,vision,INR,2413.92,INR,balanced,2026-08-18T10:00:00+05:30
prf_a1b009d0,usr_57798fdb,"en-IN,pa",,"wildlife_safari,wildlife_birding,religious_pilgrim",none,,INR,4655.07,INR,balanced,2026-08-18T10:00:00+05:30
prf_9038f291,usr_db9c91fe,"en-IN,gu",en-IN,"heritage_fort,food_cooking",,,LKR,2128.95,LKR,balanced,2026-08-18T10:00:00+05:30
prf_f579042c,usr_bc4b67f6,ta,ta,"nature_hill,beach_active,adventure_trek,nature_waterfall,shopping_mall",vegan,step_free,INR,14642.78,INR,packed,2026-08-18T10:00:00+05:30
prf_638d122c,usr_5f3244b4,en-IN,en-IN,"nature_hill,nature_lake,wildlife_safari",,,INR,5821.57,INR,balanced,2026-08-18T10:00:00+05:30
prf_1fa26c48,usr_63d19d4c,en-IN,,"nature_garden,food_street,heritage_temple,beach_active",vegan,,INR,2090.51,INR,packed,2026-08-18T10:00:00+05:30
prf_9fc7c493,usr_ee5c9717,mr,,"beach_active,wellness_ayur,nature_hill,nightlife_bar",halal,step_free,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_8c5325fd,usr_a015811e,"ar,en-IN",,"nature_lake,heritage_stepwell",,none,QAR,33113.99,QAR,balanced,2026-08-18T10:00:00+05:30
prf_eaa353f7,usr_6dd7fb46,ml,,"museum_science,wellness_ayur",vegetarian,step_free,INR,14934.67,INR,balanced,2026-08-18T10:00:00+05:30
prf_e1f0aad2,usr_ba8453d8,"en-IN,gu",,"nature_desert,adventure_cycle,beach_quiet,nightlife_live,food_fine",vegan,vision,INR,30976.29,INR,balanced,2026-08-18T10:00:00+05:30
prf_2edd1f76,usr_9dee989f,hi,hi,"wildlife_sanctuary,heritage_temple,beach_active,nightlife_live",vegetarian,step_free,INR,2987.94,INR,balanced,2026-08-18T10:00:00+05:30
prf_31fccde6,usr_81cc2de0,en-IN,en-IN,"wildlife_birding,museum_history,nightlife_live",halal,,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_f5b08c3c,usr_67ff2106,"en-IN,bn",bn,"wellness_yoga,museum_art",,,INR,10407.62,INR,relaxed,2026-08-18T10:00:00+05:30
prf_f13dee3c,usr_9474016b,en-IN,en-IN,"adventure_air,religious_pilgrim,nature_waterfall,shopping_craft,museum_art",,,INR,31309.09,INR,packed,2026-08-18T10:00:00+05:30
prf_cb0b0077,usr_cb5d7788,"en-IN,kn",,"food_cooking,religious_ghats,shopping_craft,museum_art,museum_science",,none,INR,5111.83,INR,packed,2026-08-18T10:00:00+05:30
prf_a56617bc,usr_b27d9336,"en-IN,te",en-IN,"adventure_trek,museum_science",,,INR,8664.62,INR,balanced,2026-08-18T10:00:00+05:30
prf_eef73dd0,usr_2433031a,"en-IN,gu",gu,"wildlife_birding,wellness_yoga,museum_art,religious_ghats",halal,none,AED,41514.20,AED,relaxed,2026-08-18T10:00:00+05:30
prf_d0a2e101,usr_758134b1,en-IN,en-IN,"food_street,nature_garden,food_cooking,museum_science,nature_hill",jain,,LKR,,,packed,2026-08-18T10:00:00+05:30
prf_1ef305cb,usr_9a715a19,"bn,ta",,"wildlife_safari,nightlife_bar,nature_hill,shopping_bazaar",jain,,INR,4788.37,INR,relaxed,2026-08-18T10:00:00+05:30
prf_98573a09,usr_e5c87ca2,"ar,en-IN",en-IN,"food_cooking,museum_art,nature_hill,museum_history",,,MVR,2379.70,MVR,relaxed,2026-08-18T10:00:00+05:30
prf_155bdbd6,usr_2881e5be,"en-IN,pa",en-IN,"nature_desert,beach_active",,hearing,INR,6203.08,INR,relaxed,2026-08-18T10:00:00+05:30
prf_66f367e3,usr_78513cd2,gu,gu,"nature_desert,museum_history,heritage_temple,nature_hill,nature_garden",jain,,INR,2861.48,INR,packed,2026-08-18T10:00:00+05:30
prf_88cff916,usr_27d59335,"ml,ta",,"shopping_bazaar,nature_garden,nightlife_live,food_street,food_fine",vegetarian,vision,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_25703c51,usr_bcc051ad,"hi,mr",mr,"wellness_ayur,adventure_trek",,hearing,INR,37754.90,INR,balanced,2026-08-18T10:00:00+05:30
prf_cd86dabf,usr_d8a9b9b3,"en-IN,ta",ta,"museum_science,heritage_stepwell,nature_desert,heritage_ruins",jain,,INR,2049.24,INR,balanced,2026-08-18T10:00:00+05:30
prf_3e934f92,usr_2e38cf37,"en-IN,pa",en-IN,"wildlife_sanctuary,nature_lake,shopping_craft,religious_pilgrim",jain,,BTN,2724.49,BTN,balanced,2026-08-18T10:00:00+05:30
prf_eff96d66,usr_63d6db20,"ta,kn",kn,"shopping_craft,beach_active,heritage_temple",vegan,,INR,28323.75,INR,balanced,2026-08-18T10:00:00+05:30
prf_5fa17909,usr_de0e4344,"ml,ta",ta,"wildlife_safari,heritage_fort,shopping_craft,museum_science,shopping_mall",none,step_free,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_d4521441,usr_95bee04e,"en-IN,hi",hi,"nature_hill,food_market",vegan,hearing,BTN,10956.88,BTN,packed,2026-08-18T10:00:00+05:30
prf_6ffe836b,usr_0389057b,hi,hi,"religious_pilgrim,adventure_water",,step_free,INR,,,packed,2026-08-18T10:00:00+05:30
prf_336fc5c7,usr_bac1ae76,"en-IN,pa",pa,"nature_desert,food_market,adventure_trek",none,vision,INR,29832.97,INR,relaxed,2026-08-18T10:00:00+05:30
prf_4244ee48,usr_a9e888d0,"en-IN,mr",mr,"nightlife_live,adventure_cycle,heritage_temple,adventure_trek,heritage_fort",vegan,,INR,33308.13,INR,relaxed,2026-08-18T10:00:00+05:30
prf_10f2a41c,usr_51275e79,"ml,te",,"beach_active,heritage_ruins,heritage_stepwell",halal,step_free,INR,2395.29,INR,balanced,2026-08-18T10:00:00+05:30
prf_c10cf81c,usr_8f241d83,"en-IN,bn",,"museum_art,adventure_trek,religious_pilgrim,shopping_mall",none,,INR,3072.12,INR,balanced,2026-08-18T10:00:00+05:30
prf_88ca24c1,usr_acd89323,"mr,pa",,"adventure_cycle,adventure_air",none,vision,INR,9749.00,INR,balanced,2026-08-18T10:00:00+05:30
prf_c3f4fa48,usr_d5cd5550,en-IN,,"beach_quiet,wildlife_sanctuary,shopping_craft,wildlife_birding",vegetarian,none,INR,4040.30,INR,balanced,2026-08-18T10:00:00+05:30
prf_5d6aeee0,usr_ab2353de,ta,,"wildlife_birding,nature_hill,beach_quiet,nature_lake",,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_759c7222,usr_bf4b6b58,ur,ur,"wellness_ayur,food_street",jain,,INR,23104.26,INR,packed,2026-08-18T10:00:00+05:30
prf_01bccf40,usr_428c2df2,ja,ja,"religious_pilgrim,adventure_cycle,wildlife_safari",vegan,,JPY,35384.95,JPY,relaxed,2026-08-18T10:00:00+05:30
prf_3b63191b,usr_9694b4a3,"en-IN,mr",en-IN,"wildlife_safari,food_cooking,shopping_bazaar,food_fine,nightlife_bar",none,none,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_9ee1f664,usr_53cbafa7,"ne,hi",,"nature_waterfall,adventure_cycle,shopping_mall,nature_desert,beach_quiet",,hearing,BTN,21936.48,BTN,balanced,2026-08-18T10:00:00+05:30
prf_82684ad8,usr_0e5a0620,mr,mr,"adventure_air,heritage_fort,heritage_stepwell",,,INR,8562.21,INR,balanced,2026-08-18T10:00:00+05:30
prf_40a989b6,usr_57890fbe,"en-IN,ta",,"nightlife_bar,wildlife_sanctuary",halal,,IDR,20931.29,IDR,packed,2026-08-18T10:00:00+05:30
prf_e1342696,usr_243cefe8,"kn,ml",kn,"religious_ghats,wellness_yoga,nature_garden,museum_science",halal,,INR,7439.21,INR,balanced,2026-08-18T10:00:00+05:30
prf_91f47cdd,usr_4be86d73,"en-IN,bn",,"wildlife_birding,religious_ghats,adventure_trek,beach_quiet",jain,,INR,35285.50,INR,relaxed,2026-08-18T10:00:00+05:30
prf_655e29d2,usr_b11d6d2c,hi,,"adventure_air,heritage_ruins",jain,none,INR,7611.44,INR,balanced,2026-08-18T10:00:00+05:30
prf_61f64e31,usr_7a1346e6,"en-IN,mr",en-IN,"museum_history,heritage_stepwell,nature_garden,religious_pilgrim,religious_ghats",jain,,INR,4679.30,INR,relaxed,2026-08-18T10:00:00+05:30
prf_279a24e3,usr_2182a4d3,hi,hi,"beach_quiet,shopping_bazaar,food_street,food_market,religious_pilgrim",,step_free,INR,4155.60,INR,balanced,2026-08-18T10:00:00+05:30
prf_2a7aa2bf,usr_86b17c0e,"ne,te",ne,"wellness_ayur,shopping_mall",,,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_3f6eff06,usr_e572b881,"en-IN,ml",en-IN,"wildlife_safari,adventure_water,wildlife_sanctuary",,,INR,3234.53,INR,packed,2026-08-18T10:00:00+05:30
prf_f2b7d04a,usr_895960e2,en-IN,,"adventure_trek,nightlife_live,heritage_temple,shopping_craft,religious_ghats",halal,,INR,37007.86,INR,balanced,2026-08-18T10:00:00+05:30
prf_7b6cde9a,usr_7f9533ad,en-IN,,"nature_hill,food_street,adventure_air",vegetarian,,IDR,6282.07,IDR,relaxed,2026-08-18T10:00:00+05:30
prf_a9e739ec,usr_e2ca58e8,bn,bn,"shopping_craft,food_street,adventure_water,nightlife_live",vegetarian,,INR,23310.67,INR,relaxed,2026-08-18T10:00:00+05:30
prf_400b1b64,usr_90afe18c,"ta,mr",ta,"nature_lake,nature_hill,wellness_ayur",,,INR,7715.94,INR,packed,2026-08-18T10:00:00+05:30
prf_526adfcb,usr_e4376908,de,,"nature_lake,heritage_fort,food_market,heritage_stepwell",vegan,vision,CHF,3213.78,CHF,balanced,2026-08-18T10:00:00+05:30
prf_041bafbb,usr_88f95d02,te,te,"religious_pilgrim,adventure_water,wellness_ayur",,,INR,5798.24,INR,relaxed,2026-08-18T10:00:00+05:30
prf_c85b76e7,usr_4a53ac63,"en-IN,ta",ta,"heritage_fort,adventure_trek,museum_science",vegan,,INR,16090.73,INR,relaxed,2026-08-18T10:00:00+05:30
prf_157fae6e,usr_9d604e2e,"ta,hi",hi,"religious_pilgrim,heritage_temple",halal,,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_27e6c887,usr_beed67f9,"hi,mr",hi,"shopping_mall,adventure_water,wildlife_birding",,step_free,INR,29506.13,INR,relaxed,2026-08-18T10:00:00+05:30
prf_689e6cab,usr_753b19f4,"hi,ml",ml,"museum_history,heritage_temple",,,INR,33090.94,INR,packed,2026-08-18T10:00:00+05:30
prf_bdce3068,usr_62c799b9,ml,,"nature_hill,wellness_yoga,heritage_fort",vegetarian,step_free,INR,14962.41,INR,balanced,2026-08-18T10:00:00+05:30
prf_482c7de8,usr_76043d79,"en-IN,hi",hi,"wildlife_birding,beach_active,wildlife_safari,shopping_craft,nature_lake",vegetarian,,INR,10534.10,INR,relaxed,2026-08-18T10:00:00+05:30
prf_7498cf1c,usr_96a8d3c5,"en-IN,te",,"heritage_temple,nature_hill,food_cooking,nightlife_bar",vegetarian,hearing,NPR,17270.31,NPR,balanced,2026-08-18T10:00:00+05:30
prf_18d085cb,usr_51381bca,en-IN,en-IN,"heritage_ruins,wildlife_birding,museum_art,adventure_trek,religious_pilgrim",vegetarian,,INR,2775.88,INR,balanced,2026-08-18T10:00:00+05:30
prf_095be867,usr_100f9b9a,"en-IN,kn",kn,"adventure_air,nightlife_live,adventure_trek,religious_pilgrim,nature_waterfall",halal,,INR,6190.58,INR,relaxed,2026-08-18T10:00:00+05:30
prf_6feb93d2,usr_f0fa5dd4,"pa,en-IN",en-IN,"heritage_temple,wellness_yoga,museum_science,heritage_fort",jain,none,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_c7ffa8a3,usr_22dddcab,en-IN,en-IN,"shopping_bazaar,museum_art,nature_hill,food_street",none,vision,SGD,15484.85,SGD,balanced,2026-08-18T10:00:00+05:30
prf_858be5fd,usr_13971676,"en-IN,gu",en-IN,"wellness_yoga,religious_ghats,shopping_bazaar,wellness_ayur",,,INR,8700.87,INR,balanced,2026-08-18T10:00:00+05:30
prf_cd37d007,usr_31078309,kn,kn,"nature_hill,museum_history,heritage_fort",,vision,INR,5674.65,INR,relaxed,2026-08-18T10:00:00+05:30
prf_8a9280a9,usr_1af66a73,en-IN,en-IN,"wildlife_safari,nature_lake,wildlife_birding,wildlife_sanctuary,heritage_fort",halal,hearing,INR,18465.72,INR,relaxed,2026-08-18T10:00:00+05:30
prf_05ee4520,usr_07f03d4c,"ta,ml",,"religious_pilgrim,wellness_ayur,religious_ghats,shopping_mall",,,INR,22925.31,INR,balanced,2026-08-18T10:00:00+05:30
prf_dbff45c5,usr_0b0894aa,ne,ne,"wildlife_sanctuary,beach_quiet,adventure_water",vegetarian,vision,NPR,4016.11,NPR,relaxed,2026-08-18T10:00:00+05:30
prf_10655fe3,usr_050830ac,en-IN,en-IN,"adventure_water,heritage_stepwell,museum_science,shopping_bazaar,nature_lake",,,INR,39611.12,INR,relaxed,2026-08-18T10:00:00+05:30
prf_00fde846,usr_01834f7c,"kn,gu",kn,"nightlife_bar,wellness_yoga,museum_science",,,INR,3063.60,INR,balanced,2026-08-18T10:00:00+05:30
prf_77e7091c,usr_638c6951,"hi,te",te,"food_fine,religious_ghats",,,INR,5911.36,INR,packed,2026-08-18T10:00:00+05:30
prf_12f5f542,usr_172e9767,si,si,"adventure_air,food_cooking,heritage_ruins,beach_active",,,LKR,5288.96,LKR,packed,2026-08-18T10:00:00+05:30
prf_27f1a18f,usr_3a36b154,"en-IN,hi",en-IN,"food_fine,heritage_ruins,museum_art",jain,,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_c695f8a5,usr_037c5821,en-IN,en-IN,"wellness_ayur,wildlife_safari,nightlife_live,adventure_air,food_street",,,INR,2425.80,INR,relaxed,2026-08-18T10:00:00+05:30
prf_90d39e8a,usr_566318ac,"mr,ml",mr,"adventure_air,wildlife_birding",jain,,INR,10888.92,INR,packed,2026-08-18T10:00:00+05:30
prf_cbcecbdd,usr_4794cd34,mr,mr,"adventure_air,museum_history",vegetarian,,INR,10975.11,INR,packed,2026-08-18T10:00:00+05:30
prf_418150b6,usr_a370271a,"en-IN,ta",en-IN,"adventure_air,beach_quiet,wildlife_sanctuary,nature_waterfall,nature_hill",halal,hearing,INR,5939.93,INR,packed,2026-08-18T10:00:00+05:30
prf_b8a2118d,usr_72796feb,"en-IN,kn",en-IN,"religious_pilgrim,food_fine,nature_waterfall",vegetarian,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_a9bb041a,usr_991a1e29,ml,,"beach_quiet,adventure_cycle,nightlife_bar",jain,,INR,9017.84,INR,balanced,2026-08-18T10:00:00+05:30
prf_2adb10b4,usr_e3e0cd9d,"en-IN,pa",,"museum_art,food_street,heritage_stepwell,heritage_fort",,,INR,5035.15,INR,packed,2026-08-18T10:00:00+05:30
prf_59c4bd3a,usr_6c5b2519,en-IN,en-IN,"religious_pilgrim,nature_hill,shopping_mall,adventure_water,shopping_bazaar",vegan,none,THB,15965.78,THB,balanced,2026-08-18T10:00:00+05:30
prf_505d3b47,usr_8fb432fb,or,,"nightlife_live,museum_history,nature_desert,heritage_stepwell,heritage_temple",,,INR,42219.19,INR,relaxed,2026-08-18T10:00:00+05:30
prf_7ea6f2ff,usr_5d8450f0,"en-IN,kn",kn,"religious_pilgrim,nature_waterfall,wildlife_safari",vegetarian,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_420d9a29,usr_664c590c,"en-IN,pa",en-IN,"beach_quiet,nightlife_bar,museum_science,beach_active,food_fine",jain,step_free,INR,4315.43,INR,balanced,2026-08-18T10:00:00+05:30
prf_a91edf6c,usr_3dcfa8eb,en-IN,en-IN,"nature_desert,nature_hill,museum_art,adventure_cycle",,,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_e1903902,usr_9a5cd9cf,en-IN,en-IN,"heritage_fort,food_market,food_fine,shopping_mall",,,INR,2559.94,INR,relaxed,2026-08-18T10:00:00+05:30
prf_51ca4c80,usr_7d446287,or,,"nightlife_live,religious_pilgrim,heritage_fort",vegetarian,,INR,38693.53,INR,packed,2026-08-18T10:00:00+05:30
prf_a4791f1e,usr_c0f6428b,en-IN,en-IN,"nature_hill,wildlife_sanctuary,shopping_bazaar",jain,,INR,9256.98,INR,packed,2026-08-18T10:00:00+05:30
prf_5c9f9cc6,usr_cbdc0a06,hi,hi,"religious_pilgrim,museum_history",jain,step_free,INR,10529.81,INR,packed,2026-08-18T10:00:00+05:30
prf_311d30e3,usr_18260fc4,hi,,"nature_garden,nature_waterfall",halal,none,INR,22529.46,INR,balanced,2026-08-18T10:00:00+05:30
prf_51f2e8fe,usr_0f11ccce,en-IN,en-IN,"wellness_yoga,heritage_temple,wellness_ayur",jain,,LKR,18886.04,LKR,packed,2026-08-18T10:00:00+05:30
prf_e715fb03,usr_0eb7982c,en-IN,en-IN,"food_fine,food_market,heritage_ruins,adventure_air,nightlife_bar",vegetarian,,INR,20818.35,INR,relaxed,2026-08-18T10:00:00+05:30
prf_2db588a7,usr_d504f21d,en-IN,en-IN,"shopping_craft,nightlife_bar,adventure_air,adventure_water,food_street",vegan,step_free,INR,,,packed,2026-08-18T10:00:00+05:30
prf_1bda46b8,usr_6ec8f18d,"en-IN,ta",,"nature_garden,religious_ghats,nature_hill,beach_active,food_market",halal,,SGD,,,relaxed,2026-08-18T10:00:00+05:30
prf_a875478f,usr_8559137d,ne,ne,"heritage_temple,nature_lake,food_cooking,heritage_fort",,,BTN,,,packed,2026-08-18T10:00:00+05:30
prf_9e6dd1ad,usr_49544c26,"en-IN,kn",kn,"food_cooking,museum_art,religious_ghats",,,THB,2254.98,THB,packed,2026-08-18T10:00:00+05:30
prf_29caca46,usr_d7bc2e8d,ar,ar,"wildlife_sanctuary,food_street,shopping_bazaar,heritage_stepwell",vegetarian,,MVR,,,balanced,2026-08-18T10:00:00+05:30
prf_2a747de2,usr_377ed035,"en-IN,te",en-IN,"adventure_air,shopping_bazaar",none,vision,INR,2488.48,INR,balanced,2026-08-18T10:00:00+05:30
prf_454b5c3a,usr_aef2d4f6,en-IN,en-IN,"wildlife_birding,nature_waterfall",vegan,,INR,6405.09,INR,packed,2026-08-18T10:00:00+05:30
prf_e0bd7663,usr_7fa0a9c6,"hi,mr",mr,"shopping_craft,nightlife_live,heritage_fort,food_street,adventure_water",halal,,INR,2486.95,INR,packed,2026-08-18T10:00:00+05:30
prf_71230fec,usr_ba25cb52,en-IN,en-IN,"adventure_cycle,shopping_mall,shopping_craft",,,INR,15156.60,INR,balanced,2026-08-18T10:00:00+05:30
prf_3ecaa2f6,usr_677ff5f6,ml,ml,"food_market,heritage_temple",vegetarian,,INR,5338.06,INR,relaxed,2026-08-18T10:00:00+05:30
prf_95d650a3,usr_a352fc16,"en-IN,ml",ml,"adventure_cycle,shopping_craft,beach_quiet,wellness_yoga,religious_ghats",,,CHF,6468.99,CHF,balanced,2026-08-18T10:00:00+05:30
prf_7d6c6788,usr_e851fdeb,en-IN,en-IN,"shopping_craft,heritage_stepwell,nature_hill,wildlife_safari,museum_art",vegetarian,hearing,INR,3195.26,INR,relaxed,2026-08-18T10:00:00+05:30
prf_251a6080,usr_e95757cb,"en-IN,bn",,"religious_ghats,nature_desert",none,,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_3c01a293,usr_98301d37,or,or,"wildlife_sanctuary,nature_lake",halal,,INR,9541.55,INR,relaxed,2026-08-18T10:00:00+05:30
prf_d5950e1c,usr_a25f0129,"ta,te",,"religious_ghats,heritage_ruins",jain,,INR,3104.15,INR,packed,2026-08-18T10:00:00+05:30
prf_c8dbd9ec,usr_6e20f92e,ml,,"wildlife_sanctuary,religious_ghats",vegetarian,,INR,10110.91,INR,balanced,2026-08-18T10:00:00+05:30
prf_3c10ead5,usr_ea479c41,"hi,kn",,"wellness_yoga,wellness_ayur,food_street",,,INR,10155.62,INR,relaxed,2026-08-18T10:00:00+05:30
prf_9761082d,usr_0c1ce238,"en-IN,mr",en-IN,"wellness_yoga,museum_art,wellness_ayur,nature_waterfall,nightlife_live",vegan,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_0ccb5511,usr_c4f13dce,si,si,"religious_ghats,nature_desert,museum_science,heritage_temple",none,,LKR,19777.12,LKR,balanced,2026-08-18T10:00:00+05:30
prf_3c76bd87,usr_03965504,"en-IN,gu",en-IN,"food_market,food_cooking,museum_science,food_fine",,,THB,5357.27,THB,packed,2026-08-18T10:00:00+05:30
