availability_id,guide_id,for_date,is_available,slots_available,price_multiplier,updated_at
gav_f8cd9faa,gid_56a8f9e5,2026-09-30,1,1,1.1,2026-08-18T10:00:00+05:30
gav_b4849ea0,gid_0e4c3d78,2026-09-01,1,1,1,2026-08-18T10:00:00+05:30
gav_dbae7efb,gid_0e4c3d78,2026-09-02,0,0,1,2026-08-18T10:00:00+05:30
gav_d08a666c,gid_0e4c3d78,2026-09-03,1,2,1.1,2026-08-18T10:00:00+05:30
gav_570e763b,gid_0e4c3d78,2026-09-04,1,2,1,2026-08-18T10:00:00+05:30
gav_90ebe8f3,gid_0e4c3d78,2026-09-05,1,2,1.25,2026-08-18T10:00:00+05:30
gav_44d9dda9,gid_0e4c3d78,2026-09-06,1,2,1.25,2026-08-18T10:00:00+05:30
gav_2c40c66e,gid_0e4c3d78,2026-09-07,1,1,1,2026-08-18T10:00:00+05:30
gav_7920b3c9,gid_0e4c3d78,2026-09-08,0,0,1.1,2026-08-18T10:00:00+05:30
gav_8d799ec5,gid_0e4c3d78,2026-09-09,1,2,1,2026-08-18T10:00:00+05:30
gav_d0e41388,gid_0e4c3d78,2026-09-10,1,2,1.1,2026-08-18T10:00:00+05:30
gav_05b317a7,gid_0e4c3d78,2026-09-11,1,1,1,2026-08-18T10:00:00+05:30
gav_64526322,gid_0e4c3d78,2026-09-12,1,1,1.25,2026-08-18T10:00:00+05:30
gav_8499f43b,gid_0e4c3d78,2026-09-13,1,1,1.35,2026-08-18T10:00:00+05:30
gav_1b379a7d,gid_0e4c3d78,2026-09-14,1,2,1.1,2026-08-18T10:00:00+05:30
gav_c273c0d5,gid_0e4c3d78,2026-09-15,1,1,1,2026-08-18T10:00:00+05:30
gav_72512c02,gid_0e4c3d78,2026-09-16,1,1,1.1,2026-08-18T10:00:00+05:30
gav_ec74a1c8,gid_0e4c3d78,2026-09-17,1,2,1,2026-08-18T10:00:00+05:30
gav_80f3f348,gid_0e4c3d78,2026-09-18,0,0,1,2026-08-18T10:00:00+05:30
gav_07770b34,gid_0e4c3d78,2026-09-19,1,2,1.35,2026-08-18T10:00:00+05:30
gav_92cc94ec,gid_0e4c3d78,2026-09-20,0,0,1.25,2026-08-18T10:00:00+05:30
gav_00c1c0bb,gid_0e4c3d78,2026-09-21,1,1,1,2026-08-18T10:00:00+05:30
gav_c4f97ea1,gid_0e4c3d78,2026-09-22,0,0,1,2026-08-18T10:00:00+05:30
gav_aa1f919c,gid_0e4c3d78,2026-09-23,1,1,1,2026-08-18T10:00:00+05:30
gav_0e5dd97e,gid_0e4c3d78,2026-09-24,0,0,1,2026-08-18T10:00:00+05:30
gav_b6ac80fa,gid_0e4c3d78,2026-09-25,1,1,1,2026-08-18T10:00:00+05:30
gav_e320dc7f,gid_0e4c3d78,2026-09-26,1,1,1.35,2026-08-18T10:00:00+05:30
gav_9471ee79,gid_0e4c3d78,2026-09-27,1,1,1.25,2026-08-18T10:00:00+05:30
gav_5a5fbc21,gid_0e4c3d78,2026-09-28,0,0,1.1,2026-08-18T10:00:00+05:30
gav_ec155138,gid_0e4c3d78,2026-09-29,0,0,1.1,2026-08-18T10:00:00+05:30
gav_ff6fc90f,gid_0e4c3d78,2026-09-30,1,2,1.1,2026-08-18T10:00:00+05:30
gav_d6ae76c1,gid_68230ce7,2026-09-01,1,1,1,2026-08-18T10:00:00+05:30
gav_fa3c4de6,gid_68230ce7,2026-09-02,0,0,1.1,2026-08-18T10:00:00+05:30
gav_489f9a4d,gid_68230ce7,2026-09-03,0,0,1,2026-08-18T10:00:00+05:30
gav_5a3112d0,gid_68230ce7,2026-09-04,0,0,1,2026-08-18T10:00:00+05:30
gav_aa813fa6,gid_68230ce7,2026-09-05,0,0,1.25,2026-08-18T10:00:00+05:30
gav_a73b9e55,gid_68230ce7,2026-09-06,1,2,1.35,2026-08-18T10:00:00+05:30
gav_cc84d160,gid_68230ce7,2026-09-07,0,0,1,2026-08-18T10:00:00+05:30
gav_6cae3001,gid_68230ce7,2026-09-08,1,1,1,2026-08-18T10:00:00+05:30
gav_80d5b561,gid_68230ce7,2026-09-09,1,1,1,2026-08-18T10:00:00+05:30
gav_e22043e9,gid_68230ce7,2026-09-10,0,0,1,2026-08-18T10:00:00+05:30
gav_cd9674fa,gid_68230ce7,2026-09-11,0,0,1.1,2026-08-18T10:00:00+05:30
gav_1569ea31,gid_68230ce7,2026-09-12,0,0,1.25,2026-08-18T10:00:00+05:30
gav_c7fed0da,gid_68230ce7,2026-09-13,0,0,1.25,2026-08-18T10:00:00+05:30
gav_fffa69eb,gid_68230ce7,2026-09-14,0,0,1.1,2026-08-18T10:00:00+05:30
gav_90d67482,gid_68230ce7,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_77968748,gid_68230ce7,2026-09-16,0,0,1.1,2026-08-18T10:00:00+05:30
gav_c339955a,gid_68230ce7,2026-09-17,1,2,1,2026-08-18T10:00:00+05:30
gav_ead60d05,gid_68230ce7,2026-09-18,1,2,1.1,2026-08-18T10:00:00+05:30
gav_adbf7c50,gid_68230ce7,2026-09-19,1,2,1.25,2026-08-18T10:00:00+05:30
gav_3e909095,gid_68230ce7,2026-09-20,1,2,1.25,2026-08-18T10:00:00+05:30
gav_1589ece3,gid_68230ce7,2026-09-21,1,2,1,2026-08-18T10:00:00+05:30
gav_9c2da686,gid_68230ce7,2026-09-22,1,1,1.1,2026-08-18T10:00:00+05:30
gav_a35b6a3c,gid_68230ce7,2026-09-23,1,2,1,2026-08-18T10:00:00+05:30
gav_a8312bcc,gid_68230ce7,2026-09-24,1,1,1,2026-08-18T10:00:00+05:30
gav_b565950e,gid_68230ce7,2026-09-25,1,2,1,2026-08-18T10:00:00+05:30
gav_dce9334d,gid_68230ce7,2026-09-26,1,2,1.25,2026-08-18T10:00:00+05:30
gav_c40fd783,gid_68230ce7,2026-09-27,1,1,1.25,2026-08-18T10:00:00+05:30
gav_d37408e4,gid_68230ce7,2026-09-28,1,2,1,2026-08-18T10:00:00+05:30
gav_2c98b7a4,gid_68230ce7,2026-09-29,1,2,1.1,2026-08-18T10:00:00+05:30
gav_563eef95,gid_68230ce7,2026-09-30,1,1,1,2026-08-18T10:00:00+05:30
gav_e16876a3,gid_49aa1325,2026-09-01,1,2,1,2026-08-18T10:00:00+05:30
gav_2c7fe3e5,gid_49aa1325,2026-09-02,1,2,1,2026-08-18T10:00:00+05:30
gav_aff2b67f,gid_49aa1325,2026-09-03,1,1,1,2026-08-18T10:00:00+05:30
gav_ee80bb72,gid_49aa1325,2026-09-04,0,0,1,2026-08-18T10:00:00+05:30
gav_58f1ea57,gid_49aa1325,2026-09-05,1,1,1.25,2026-08-18T10:00:00+05:30
gav_a0766868,gid_49aa1325,2026-09-06,1,1,1.35,2026-08-18T10:00:00+05:30
gav_57a6971e,gid_49aa1325,2026-09-07,1,1,1,2026-08-18T10:00:00+05:30
gav_e6def7f2,gid_49aa1325,2026-09-08,0,0,1,2026-08-18T10:00:00+05:30
gav_c01fc1bd,gid_49aa1325,2026-09-09,1,1,1,2026-08-18T10:00:00+05:30
gav_82849f0f,gid_49aa1325,2026-09-10,1,2,1,2026-08-18T10:00:00+05:30
gav_8b28ddb9,gid_49aa1325,2026-09-11,1,1,1,2026-08-18T10:00:00+05:30
gav_2bd47027,gid_49aa1325,2026-09-12,1,1,1.25,2026-08-18T10:00:00+05:30
gav_4c0cf9f0,gid_49aa1325,2026-09-13,1,1,1.25,2026-08-18T10:00:00+05:30
gav_6b60e302,gid_49aa1325,2026-09-14,1,2,1.1,2026-08-18T10:00:00+05:30
gav_0c882bba,gid_49aa1325,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_a3955998,gid_49aa1325,2026-09-16,0,0,1,2026-08-18T10:00:00+05:30
gav_d7f977ae,gid_49aa1325,2026-09-17,1,2,1,2026-08-18T10:00:00+05:30
gav_eb33cdc0,gid_49aa1325,2026-09-18,1,2,1.1,2026-08-18T10:00:00+05:30
gav_2defde2c,gid_49aa1325,2026-09-19,0,0,1.35,2026-08-18T10:00:00+05:30
gav_58d171df,gid_49aa1325,2026-09-20,1,2,1.35,2026-08-18T10:00:00+05:30
gav_2d2a838f,gid_49aa1325,2026-09-21,1,1,1,2026-08-18T10:00:00+05:30
gav_b541ca34,gid_49aa1325,2026-09-22,1,1,1.1,2026-08-18T10:00:00+05:30
gav_d8831e05,gid_49aa1325,2026-09-23,1,1,1,2026-08-18T10:00:00+05:30
gav_d16c2f79,gid_49aa1325,2026-09-24,1,1,1.1,2026-08-18T10:00:00+05:30
gav_8bc7dbab,gid_49aa1325,2026-09-25,1,2,1.1,2026-08-18T10:00:00+05:30
gav_70db6db1,gid_49aa1325,2026-09-26,1,2,1.25,2026-08-18T10:00:00+05:30
gav_6666cdbc,gid_49aa1325,2026-09-27,1,1,1.35,2026-08-18T10:00:00+05:30
gav_58df843d,gid_49aa1325,2026-09-28,1,1,1.1,2026-08-18T10:00:00+05:30
gav_5d11e846,gid_49aa1325,2026-09-29,1,2,1,2026-08-18T10:00:00+05:30
gav_bc1719a8,gid_49aa1325,2026-09-30,1,2,1,2026-08-18T10:00:00+05:30
gav_c0c5b801,gid_b59cbd75,2026-09-01,1,1,1.1,2026-08-18T10:00:00+05:30
gav_fd428c9f,gid_b59cbd75,2026-09-02,1,1,1,2026-08-18T10:00:00+05:30
gav_cd0a51b6,gid_b59cbd75,2026-09-03,1,1,1.1,2026-08-18T10:00:00+05:30
gav_0463dcb2,gid_b59cbd75,2026-09-04,0,0,1.1,2026-08-18T10:00:00+05:30
gav_f1388713,gid_b59cbd75,2026-09-05,1,1,1.25,2026-08-18T10:00:00+05:30
gav_6947f5df,gid_b59cbd75,2026-09-06,0,0,1.25,2026-08-18T10:00:00+05:30
gav_a481fe35,gid_b59cbd75,2026-09-07,1,1,1,2026-08-18T10:00:00+05:30
gav_30e763a8,gid_b59cbd75,2026-09-08,1,2,1,2026-08-18T10:00:00+05:30
gav_c95da989,gid_b59cbd75,2026-09-09,1,2,1,2026-08-18T10:00:00+05:30
gav_4f686440,gid_b59cbd75,2026-09-10,0,0,1.1,2026-08-18T10:00:00+05:30
gav_77ec98c6,gid_b59cbd75,2026-09-11,0,0,1.1,2026-08-18T10:00:00+05:30
gav_8e6b4806,gid_b59cbd75,2026-09-12,1,2,1.35,2026-08-18T10:00:00+05:30
gav_d5816f13,gid_b59cbd75,2026-09-13,1,1,1.25,2026-08-18T10:00:00+05:30
gav_1d25431a,gid_b59cbd75,2026-09-14,0,0,1,2026-08-18T10:00:00+05:30
gav_b88f0682,gid_b59cbd75,2026-09-15,1,1,1,2026-08-18T10:00:00+05:30
gav_d559c614,gid_b59cbd75,2026-09-16,0,0,1,2026-08-18T10:00:00+05:30
gav_4e605a7f,gid_b59cbd75,2026-09-17,1,1,1,2026-08-18T10:00:00+05:30
gav_6f761f45,gid_b59cbd75,2026-09-18,1,2,1.1,2026-08-18T10:00:00+05:30
gav_174f641e,gid_b59cbd75,2026-09-19,0,0,1.25,2026-08-18T10:00:00+05:30
gav_79141ddf,gid_b59cbd75,2026-09-20,1,1,1.35,2026-08-18T10:00:00+05:30
gav_79251e68,gid_b59cbd75,2026-09-21,1,1,1,2026-08-18T10:00:00+05:30
gav_20f769ab,gid_b59cbd75,2026-09-22,1,1,1,2026-08-18T10:00:00+05:30
gav_0b762ed7,gid_b59cbd75,2026-09-23,1,2,1,2026-08-18T10:00:00+05:30
gav_fb2799b4,gid_b59cbd75,2026-09-24,0,0,1.1,2026-08-18T10:00:00+05:30
gav_4488e2a3,gid_b59cbd75,2026-09-25,0,0,1,2026-08-18T10:00:00+05:30
gav_4427bd80,gid_b59cbd75,2026-09-26,1,1,1.35,2026-08-18T10:00:00+05:30
gav_117a1233,gid_b59cbd75,2026-09-27,1,2,1.25,2026-08-18T10:00:00+05:30
gav_94b13895,gid_b59cbd75,2026-09-28,1,1,1,2026-08-18T10:00:00+05:30
gav_2aba04d6,gid_b59cbd75,2026-09-29,1,2,1,2026-08-18T10:00:00+05:30
gav_61f6be87,gid_b59cbd75,2026-09-30,1,1,1,2026-08-18T10:00:00+05:30
gav_aae43749,gid_4c4c5d44,2026-09-01,1,1,1,2026-08-18T10:00:00+05:30
gav_b79bf232,gid_4c4c5d44,2026-09-02,1,2,1.1,2026-08-18T10:00:00+05:30
gav_9ae1318a,gid_4c4c5d44,2026-09-03,1,2,1,2026-08-18T10:00:00+05:30
gav_c0519b06,gid_4c4c5d44,2026-09-04,1,2,1,2026-08-18T10:00:00+05:30
gav_088258cc,gid_4c4c5d44,2026-09-05,1,2,1.35,2026-08-18T10:00:00+05:30
gav_0e776d22,gid_4c4c5d44,2026-09-06,1,2,1.35,2026-08-18T10:00:00+05:30
gav_261bb3e0,gid_4c4c5d44,2026-09-07,1,2,1,2026-08-18T10:00:00+05:30
gav_ee63e0ae,gid_4c4c5d44,2026-09-08,1,2,1,2026-08-18T10:00:00+05:30
gav_54c67482,gid_4c4c5d44,2026-09-09,0,0,1.1,2026-08-18T10:00:00+05:30
gav_4751a43b,gid_4c4c5d44,2026-09-10,0,0,1.1,2026-08-18T10:00:00+05:30
gav_8e020c31,gid_4c4c5d44,2026-09-11,1,1,1.1,2026-08-18T10:00:00+05:30
gav_5e5ccd6f,gid_4c4c5d44,2026-09-12,0,0,1.35,2026-08-18T10:00:00+05:30
gav_eede6f95,gid_4c4c5d44,2026-09-13,1,1,1.25,2026-08-18T10:00:00+05:30
gav_999364d9,gid_4c4c5d44,2026-09-14,0,0,1,2026-08-18T10:00:00+05:30
gav_9a90ff91,gid_4c4c5d44,2026-09-15,1,1,1,2026-08-18T10:00:00+05:30
gav_ed6feeaa,gid_4c4c5d44,2026-09-16,1,1,1,2026-08-18T10:00:00+05:30
gav_1555532c,gid_4c4c5d44,2026-09-17,1,2,1,2026-08-18T10:00:00+05:30
gav_3df0e2ec,gid_4c4c5d44,2026-09-18,0,0,1.1,2026-08-18T10:00:00+05:30
gav_2fdee69a,gid_4c4c5d44,2026-09-19,1,1,1.35,2026-08-18T10:00:00+05:30
gav_1cdbb576,gid_4c4c5d44,2026-09-20,1,1,1.25,2026-08-18T10:00:00+05:30
gav_5bac9d9e,gid_4c4c5d44,2026-09-21,1,1,1,2026-08-18T10:00:00+05:30
gav_c57f70a0,gid_4c4c5d44,2026-09-22,1,2,1.1,2026-08-18T10:00:00+05:30
gav_93303036,gid_4c4c5d44,2026-09-23,0,0,1,2026-08-18T10:00:00+05:30
gav_e50f9102,gid_4c4c5d44,2026-09-24,1,2,1,2026-08-18T10:00:00+05:30
gav_1c218496,gid_4c4c5d44,2026-09-25,1,1,1,2026-08-18T10:00:00+05:30
gav_bf8ab958,gid_4c4c5d44,2026-09-26,1,2,1.35,2026-08-18T10:00:00+05:30
gav_b1578a84,gid_4c4c5d44,2026-09-27,1,2,1.25,2026-08-18T10:00:00+05:30
gav_02d4a8ef,gid_4c4c5d44,2026-09-28,1,2,1,2026-08-18T10:00:00+05:30
gav_939850b2,gid_4c4c5d44,2026-09-29,0,0,1,2026-08-18T10:00:00+05:30
gav_02d46fbd,gid_4c4c5d44,2026-09-30,0,0,1,2026-08-18T10:00:00+05:30
gav_0033b338,gid_6c9943e8,2026-09-01,1,1,1.1,2026-08-18T10:00:00+05:30
gav_a0b2e015,gid_6c9943e8,2026-09-02,1,1,1,2026-08-18T10:00:00+05:30
gav_576ca168,gid_6c9943e8,2026-09-03,0,0,1.1,2026-08-18T10:00:00+05:30
gav_41cebca6,gid_6c9943e8,2026-09-04,1,1,1,2026-08-18T10:00:00+05:30
gav_3cd28090,gid_6c9943e8,2026-09-05,1,1,1.25,2026-08-18T10:00:00+05:30
gav_7c111b8e,gid_6c9943e8,2026-09-06,1,1,1.25,2026-08-18T10:00:00+05:30
gav_9df1471d,gid_6c9943e8,2026-09-07,1,2,1,2026-08-18T10:00:00+05:30
gav_4681c67b,gid_6c9943e8,2026-09-08,1,2,1.1,2026-08-18T10:00:00+05:30
gav_8c934209,gid_6c9943e8,2026-09-09,0,0,1.1,2026-08-18T10:00:00+05:30
gav_256b0318,gid_6c9943e8,2026-09-10,1,2,1.1,2026-08-18T10:00:00+05:30
gav_1d54a607,gid_6c9943e8,2026-09-11,1,2,1,2026-08-18T10:00:00+05:30
gav_41ae0d98,gid_6c9943e8,2026-09-12,0,0,1.25,2026-08-18T10:00:00+05:30
gav_8c6ad85c,gid_6c9943e8,2026-09-13,1,2,1.25,2026-08-18T10:00:00+05:30
gav_c7ddbac6,gid_6c9943e8,2026-09-14,1,2,1,2026-08-18T10:00:00+05:30
gav_661a318a,gid_6c9943e8,2026-09-15,0,0,1,2026-08-18T10:00:00+05:30
gav_e4fd33d7,gid_6c9943e8,2026-09-16,0,0,1.1,2026-08-18T10:00:00+05:30
gav_692ba09d,gid_6c9943e8,2026-09-17,1,2,1,2026-08-18T10:00:00+05:30
gav_647f5e53,gid_6c9943e8,2026-09-18,0,0,1.1,2026-08-18T10:00:00+05:30
gav_e25e31ba,gid_6c9943e8,2026-09-19,1,1,1.25,2026-08-18T10:00:00+05:30
gav_436b40ce,gid_6c9943e8,2026-09-20,0,0,1.25,2026-08-18T10:00:00+05:30
gav_714779f7,gid_6c9943e8,2026-09-21,1,2,1,2026-08-18T10:00:00+05:30
gav_14853b82,gid_6c9943e8,2026-09-22,1,1,1,2026-08-18T10:00:00+05:30
gav_16fe201b,gid_6c9943e8,2026-09-23,1,2,1.1,2026-08-18T10:00:00+05:30
gav_b94655df,gid_6c9943e8,2026-09-24,1,1,1.1,2026-08-18T10:00:00+05:30
gav_7506632e,gid_6c9943e8,2026-09-25,1,1,1.1,2026-08-18T10:00:00+05:30
gav_5077870e,gid_6c9943e8,2026-09-26,1,2,1.25,2026-08-18T10:00:00+05:30
gav_84203288,gid_6c9943e8,2026-09-27,1,1,1.35,2026-08-18T10:00:00+05:30
gav_77ac21f1,gid_6c9943e8,2026-09-28,1,1,1,2026-08-18T10:00:00+05:30
gav_4569ae6e,gid_6c9943e8,2026-09-29,0,0,1.1,2026-08-18T10:00:00+05:30
gav_490b02d8,gid_6c9943e8,2026-09-30,0,0,1,2026-08-18T10:00:00+05:30
gav_a1f907a2,gid_3c7601ca,2026-09-01,1,1,1.1,2026-08-18T10:00:00+05:30
gav_1ea34182,gid_3c7601ca,2026-09-02,0,0,1,2026-08-18T10:00:00+05:30
gav_7c1eecb7,gid_3c7601ca,2026-09-03,0,0,1,2026-08-18T10:00:00+05:30
gav_c7afd4db,gid_3c7601ca,2026-09-04,1,1,1.1,2026-08-18T10:00:00+05:30
gav_7ed5f264,gid_3c7601ca,2026-09-05,1,1,1.25,2026-08-18T10:00:00+05:30
gav_59530096,gid_3c7601ca,2026-09-06,0,0,1.25,2026-08-18T10:00:00+05:30
gav_fed14de7,gid_3c7601ca,2026-09-07,1,2,1,2026-08-18T10:00:00+05:30
gav_21341048,gid_3c7601ca,2026-09-08,1,1,1,2026-08-18T10:00:00+05:30
gav_d2bab58d,gid_3c7601ca,2026-09-09,1,1,1.1,2026-08-18T10:00:00+05:30
gav_6fc5c027,gid_3c7601ca,2026-09-10,1,1,1.1,2026-08-18T10:00:00+05:30
gav_ff7d8fe0,gid_3c7601ca,2026-09-11,1,2,1.1,2026-08-18T10:00:00+05:30
gav_bc13b754,gid_3c7601ca,2026-09-12,1,2,1.35,2026-08-18T10:00:00+05:30
gav_ae23f17c,gid_3c7601ca,2026-09-13,1,2,1.25,2026-08-18T10:00:00+05:30
gav_0ab8007d,gid_3c7601ca,2026-09-14,1,2,1,2026-08-18T10:00:00+05:30
gav_b684e400,gid_3c7601ca,2026-09-15,0,0,1,2026-08-18T10:00:00+05:30
gav_9e694397,gid_3c7601ca,2026-09-16,1,1,1,2026-08-18T10:00:00+05:30
gav_8092469c,gid_3c7601ca,2026-09-17,1,2,1,2026-08-18T10:00:00+05:30
gav_0f989fcb,gid_3c7601ca,2026-09-18,1,2,1,2026-08-18T10:00:00+05:30
gav_77947612,gid_3c7601ca,2026-09-19,0,0,1.35,2026-08-18T10:00:00+05:30
gav_d0cd903a,gid_3c7601ca,2026-09-20,0,0,1.35,2026-08-18T10:00:00+05:30
gav_2ac9f817,gid_3c7601ca,2026-09-21,0,0,1.1,2026-08-18T10:00:00+05:30
gav_ae233df6,gid_3c7601ca,2026-09-22,1,2,1,2026-08-18T10:00:00+05:30
gav_f5d56167,gid_3c7601ca,2026-09-23,0,0,1.1,2026-08-18T10:00:00+05:30
gav_320e72cf,gid_3c7601ca,2026-09-24,0,0,1,2026-08-18T10:00:00+05:30
gav_93c60734,gid_3c7601ca,2026-09-25,0,0,1,2026-08-18T10:00:00+05:30
gav_5f998333,gid_3c7601ca,2026-09-26,1,1,1.25,2026-08-18T10:00:00+05:30
gav_2c2da132,gid_3c7601ca,2026-09-27,1,2,1.25,2026-08-18T10:00:00+05:30
gav_ab1784e4,gid_3c7601ca,2026-09-28,1,1,1,2026-08-18T10:00:00+05:30
gav_7860c99d,gid_3c7601ca,2026-09-29,0,0,1,2026-08-18T10:00:00+05:30
gav_287aa3d9,gid_3c7601ca,2026-09-30,1,2,1.1,2026-08-18T10:00:00+05:30
gav_4e34ccfe,gid_c9dd3bd3,2026-09-01,1,1,1,2026-08-18T10:00:00+05:30
gav_0c5408e6,gid_c9dd3bd3,2026-09-02,0,0,1,2026-08-18T10:00:00+05:30
gav_2d3ea260,gid_c9dd3bd3,2026-09-03,1,2,1,2026-08-18T10:00:00+05:30
gav_37733c9f,gid_c9dd3bd3,2026-09-04,0,0,1,2026-08-18T10:00:00+05:30
gav_a3083165,gid_c9dd3bd3,2026-09-05,1,2,1.35,2026-08-18T10:00:00+05:30
gav_b0e2db64,gid_c9dd3bd3,2026-09-06,1,1,1.25,2026-08-18T10:00:00+05:30
gav_b4feddf1,gid_c9dd3bd3,2026-09-07,0,0,1,2026-08-18T10:00:00+05:30
gav_3c37f4fa,gid_c9dd3bd3,2026-09-08,1,2,1,2026-08-18T10:00:00+05:30
gav_ce1d09f5,gid_c9dd3bd3,2026-09-09,1,2,1,2026-08-18T10:00:00+05:30
gav_7ebece57,gid_c9dd3bd3,2026-09-10,1,1,1.1,2026-08-18T10:00:00+05:30
gav_26e8e68e,gid_c9dd3bd3,2026-09-11,0,0,1,2026-08-18T10:00:00+05:30
gav_9606d450,gid_c9dd3bd3,2026-09-12,1,2,1.35,2026-08-18T10:00:00+05:30
gav_a71b045e,gid_c9dd3bd3,2026-09-13,1,2,1.25,2026-08-18T10:00:00+05:30
gav_5b75e50e,gid_c9dd3bd3,2026-09-14,1,1,1,2026-08-18T10:00:00+05:30
gav_8e285ded,gid_c9dd3bd3,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_037bb93e,gid_c9dd3bd3,2026-09-16,1,2,1,2026-08-18T10:00:00+05:30
gav_a9e71deb,gid_c9dd3bd3,2026-09-17,0,0,1.1,2026-08-18T10:00:00+05:30
gav_ac90c15e,gid_c9dd3bd3,2026-09-18,1,2,1.1,2026-08-18T10:00:00+05:30
gav_f5854f42,gid_c9dd3bd3,2026-09-19,1,2,1.25,2026-08-18T10:00:00+05:30
gav_c626e1e8,gid_c9dd3bd3,2026-09-20,0,0,1.35,2026-08-18T10:00:00+05:30
gav_3c69c904,gid_c9dd3bd3,2026-09-21,1,2,1,2026-08-18T10:00:00+05:30
gav_fa4d572c,gid_c9dd3bd3,2026-09-22,0,0,1,2026-08-18T10:00:00+05:30
gav_c855bf26,gid_c9dd3bd3,2026-09-23,1,1,1.1,2026-08-18T10:00:00+05:30
gav_c281621a,gid_c9dd3bd3,2026-09-24,0,0,1,2026-08-18T10:00:00+05:30
gav_ed286b10,gid_c9dd3bd3,2026-09-25,0,0,1.1,2026-08-18T10:00:00+05:30
gav_646f55c8,gid_c9dd3bd3,2026-09-26,1,1,1.25,2026-08-18T10:00:00+05:30
gav_40286382,gid_c9dd3bd3,2026-09-27,1,1,1.35,2026-08-18T10:00:00+05:30
gav_d910f6d5,gid_c9dd3bd3,2026-09-28,1,1,1.1,2026-08-18T10:00:00+05:30
gav_1c67aefa,gid_c9dd3bd3,2026-09-29,0,0,1.1,2026-08-18T10:00:00+05:30
gav_0f10bfc9,gid_c9dd3bd3,2026-09-30,1,1,1,2026-08-18T10:00:00+05:30
gav_ddf8bb21,gid_fd995272,2026-09-01,1,2,1,2026-08-18T10:00:00+05:30
gav_e30e2ddb,gid_fd995272,2026-09-02,0,0,1,2026-08-18T10:00:00+05:30
gav_3d13a29c,gid_fd995272,2026-09-03,1,1,1,2026-08-18T10:00:00+05:30
gav_621176cd,gid_fd995272,2026-09-04,1,2,1,2026-08-18T10:00:00+05:30
gav_3fff08cb,gid_fd995272,2026-09-05,1,2,1.25,2026-08-18T10:00:00+05:30
gav_888c3a3f,gid_fd995272,2026-09-06,1,2,1.35,2026-08-18T10:00:00+05:30
gav_4f6d10ad,gid_fd995272,2026-09-07,0,0,1,2026-08-18T10:00:00+05:30
gav_c4ef4752,gid_fd995272,2026-09-08,1,2,1.1,2026-08-18T10:00:00+05:30
gav_e103d77d,gid_fd995272,2026-09-09,1,1,1.1,2026-08-18T10:00:00+05:30
gav_415fe429,gid_fd995272,2026-09-10,1,1,1,2026-08-18T10:00:00+05:30
gav_ffd38b06,gid_fd995272,2026-09-11,0,0,1,2026-08-18T10:00:00+05:30
gav_5b8ff6bd,gid_fd995272,2026-09-12,1,2,1.25,2026-08-18T10:00:00+05:30
gav_46f078eb,gid_fd995272,2026-09-13,1,2,1.35,2026-08-18T10:00:00+05:30
gav_e4635e20,gid_fd995272,2026-09-14,1,2,1,2026-08-18T10:00:00+05:30
gav_3da32661,gid_fd995272,2026-09-15,1,2,1.1,2026-08-18T10:00:00+05:30
gav_13b548a1,gid_fd995272,2026-09-16,1,1,1,2026-08-18T10:00:00+05:30
gav_991adac2,gid_fd995272,2026-09-17,1,2,1.1,2026-08-18T10:00:00+05:30
gav_9e8491a4,gid_fd995272,2026-09-18,0,0,1,2026-08-18T10:00:00+05:30
gav_7f1ec6cf,gid_fd995272,2026-09-19,0,0,1.25,2026-08-18T10:00:00+05:30
gav_7b978835,gid_fd995272,2026-09-20,1,2,1.25,2026-08-18T10:00:00+05:30
gav_790ca121,gid_fd995272,2026-09-21,1,2,1,2026-08-18T10:00:00+05:30
gav_d17ab0de,gid_fd995272,2026-09-22,0,0,1,2026-08-18T10:00:00+05:30
gav_cce7374d,gid_fd995272,2026-09-23,0,0,1.1,2026-08-18T10:00:00+05:30
gav_88eeb67b,gid_fd995272,2026-09-24,1,2,1,2026-08-18T10:00:00+05:30
gav_b76579a5,gid_fd995272,2026-09-25,0,0,1.1,2026-08-18T10:00:00+05:30
gav_a9ec5de5,gid_fd995272,2026-09-26,1,1,1.35,2026-08-18T10:00:00+05:30
gav_4a72018d,gid_fd995272,2026-09-27,0,0,1.35,2026-08-18T10:00:00+05:30
gav_d0dde602,gid_fd995272,2026-09-28,0,0,1,2026-08-18T10:00:00+05:30
gav_8b861ce7,gid_fd995272,2026-09-29,1,2,1.1,2026-08-18T10:00:00+05:30
gav_9292543f,gid_fd995272,2026-09-30,1,2,1,2026-08-18T10:00:00+05:30
gav_f0baecf3,gid_52b70b35,2026-09-01,1,2,1,2026-08-18T10:00:00+05:30
gav_76bffdfe,gid_52b70b35,2026-09-02,1,1,1,2026-08-18T10:00:00+05:30
gav_484f052a,gid_52b70b35,2026-09-03,0,0,1,2026-08-18T10:00:00+05:30
gav_0dbd569d,gid_52b70b35,2026-09-04,1,2,1.1,2026-08-18T10:00:00+05:30
gav_0115a6d9,gid_52b70b35,2026-09-05,1,2,1.35,2026-08-18T10:00:00+05:30
gav_c6c571b9,gid_52b70b35,2026-09-06,0,0,1.25,2026-08-18T10:00:00+05:30
