history_id,entity_type,entity_id,effective_date,price,currency,baseline_price,demand_index,occupancy_pct,lead_time_factor,seasonality_factor,event_factor,competitor_factor,bound_clamped,explanation,computed_at
phs_b9e4db9a,room_type,rmt_67b30175,2026-08-01,2004.02,INR,2672.02,0.353,22.75,1.16,0.821,1,1.018,1,demand 0.35 x lead 1.16 x season 0.82 x event 1.00 x competitor 1.02 (clamped to bound),2026-08-01T03:00:00+05:30
phs_c766410c,room_type,rmt_67b30175,2026-08-02,2442.49,INR,2672.02,0.804,41.13,1.149,0.826,1,0.989,0,demand 0.80 x lead 1.15 x season 0.83 x event 1.00 x competitor 0.99,2026-08-02T03:00:00+05:30
phs_019246a4,room_type,rmt_67b30175,2026-08-03,2004.02,INR,2672.02,0.634,33.75,1.111,0.83,1,1.005,1,demand 0.63 x lead 1.11 x season 0.83 x event 1.00 x competitor 1.00 (clamped to bound),2026-08-03T03:00:00+05:30
phs_ed7499ce,room_type,rmt_67b30175,2026-08-04,2758.59,INR,2672.02,1.015,57.56,1.06,0.834,1,0.96,0,demand 1.01 x lead 1.06 x season 0.83 x event 1.00 x competitor 0.96,2026-08-04T03:00:00+05:30
phs_df0b388c,room_type,rmt_67b30175,2026-08-05,2123.99,INR,2672.02,0.723,52.48,1.047,0.838,1,1.05,0,demand 0.72 x lead 1.05 x season 0.84 x event 1.00 x competitor 1.05,2026-08-05T03:00:00+05:30
phs_f06aad6e,room_type,rmt_67b30175,2026-08-06,3301.82,INR,2672.02,1.079,68.27,1.064,0.843,1,1.076,0,demand 1.08 x lead 1.06 x season 0.84 x event 1.00 x competitor 1.08,2026-08-06T03:00:00+05:30
phs_a648204c,room_type,rmt_67b30175,2026-08-07,2543.50,INR,2672.02,0.899,55.54,1.008,0.847,1,1.05,0,demand 0.90 x lead 1.01 x season 0.85 x event 1.00 x competitor 1.05,2026-08-07T03:00:00+05:30
phs_c209d8ab,room_type,rmt_67b30175,2026-08-08,2004.02,INR,2672.02,0.634,44.35,1.094,0.852,1,1.045,1,demand 0.63 x lead 1.09 x season 0.85 x event 1.00 x competitor 1.04 (clamped to bound),2026-08-08T03:00:00+05:30
phs_6f0dcfab,room_type,rmt_67b30175,2026-08-09,2004.02,INR,2672.02,0.654,47.6,1.103,0.856,1,1.03,1,demand 0.65 x lead 1.10 x season 0.86 x event 1.00 x competitor 1.03 (clamped to bound),2026-08-09T03:00:00+05:30
phs_df9ad178,room_type,rmt_67b30175,2026-08-10,3277.77,INR,2672.02,0.892,49.51,1.063,0.861,1.22,1.061,0,demand 0.89 x lead 1.06 x season 0.86 x event 1.22 x competitor 1.06,2026-08-10T03:00:00+05:30
phs_7a290a0c,room_type,rmt_67b30175,2026-08-11,2091.39,INR,2672.02,0.859,41.74,0.966,0.865,1,0.943,0,demand 0.86 x lead 0.97 x season 0.87 x event 1.00 x competitor 0.94,2026-08-11T03:00:00+05:30
phs_970c7962,room_type,rmt_67b30175,2026-08-12,2255.18,INR,2672.02,0.811,58.73,1.048,0.87,1,0.993,0,demand 0.81 x lead 1.05 x season 0.87 x event 1.00 x competitor 0.99,2026-08-12T03:00:00+05:30
phs_62859720,room_type,rmt_67b30175,2026-08-13,2165.67,INR,2672.02,0.771,40.74,1.114,0.875,1,0.944,0,demand 0.77 x lead 1.11 x season 0.87 x event 1.00 x competitor 0.94,2026-08-13T03:00:00+05:30
phs_466f0715,room_type,rmt_67b30175,2026-08-14,2821.39,INR,2672.02,0.929,50.48,1.113,0.879,1,1.021,0,demand 0.93 x lead 1.11 x season 0.88 x event 1.00 x competitor 1.02,2026-08-14T03:00:00+05:30
phs_bbc700d7,room_type,rmt_67b30175,2026-08-15,2795.20,INR,2672.02,0.888,66.94,1.101,0.884,1,1.07,0,demand 0.89 x lead 1.10 x season 0.88 x event 1.00 x competitor 1.07,2026-08-15T03:00:00+05:30
phs_36f42647,room_type,rmt_67b30175,2026-08-16,2109.56,INR,2672.02,0.733,49.86,1.073,0.889,1,1.004,0,demand 0.73 x lead 1.07 x season 0.89 x event 1.00 x competitor 1.00,2026-08-16T03:00:00+05:30
phs_f0c75cea,room_type,rmt_67b30175,2026-08-17,2484.18,INR,2672.02,0.789,44.95,1.14,0.894,1,1.034,0,demand 0.79 x lead 1.14 x season 0.89 x event 1.00 x competitor 1.03,2026-08-17T03:00:00+05:30
phs_31950855,room_type,rmt_693809d0,2026-07-14,1585.52,INR,2114.03,0.384,25.67,1.128,0.756,1,0.963,1,demand 0.38 x lead 1.13 x season 0.76 x event 1.00 x competitor 0.96 (clamped to bound),2026-07-14T03:00:00+05:30
phs_f65160c6,room_type,rmt_693809d0,2026-07-15,2069.00,INR,2114.03,0.955,65.41,0.973,0.759,1,1.053,0,demand 0.96 x lead 0.97 x season 0.76 x event 1.00 x competitor 1.05,2026-07-15T03:00:00+05:30
phs_193d2690,room_type,rmt_693809d0,2026-07-16,1951.25,INR,2114.03,0.734,45.64,1.168,0.762,1,1.077,0,demand 0.73 x lead 1.17 x season 0.76 x event 1.00 x competitor 1.08,2026-07-16T03:00:00+05:30
phs_51a91727,room_type,rmt_693809d0,2026-07-17,1585.52,INR,2114.03,0.726,41.75,1.062,0.766,1,0.946,1,demand 0.73 x lead 1.06 x season 0.77 x event 1.00 x competitor 0.95 (clamped to bound),2026-07-17T03:00:00+05:30
phs_7b32e04b,room_type,rmt_693809d0,2026-07-18,1585.52,INR,2114.03,0.569,30.85,1.124,0.769,1,0.983,1,demand 0.57 x lead 1.12 x season 0.77 x event 1.00 x competitor 0.98 (clamped to bound),2026-07-18T03:00:00+05:30
phs_2dcd9b45,room_type,rmt_693809d0,2026-07-19,1585.52,INR,2114.03,0.329,22.67,1.129,0.772,1,1.004,1,demand 0.33 x lead 1.13 x season 0.77 x event 1.00 x competitor 1.00 (clamped to bound),2026-07-19T03:00:00+05:30
phs_44e306ca,room_type,rmt_693809d0,2026-07-20,1585.52,INR,2114.03,0.6,46.51,0.98,0.776,1,1.02,1,demand 0.60 x lead 0.98 x season 0.78 x event 1.00 x competitor 1.02 (clamped to bound),2026-07-20T03:00:00+05:30
phs_eb8d6477,room_type,rmt_693809d0,2026-07-21,2197.32,INR,2114.03,0.962,57.7,1.029,0.779,1,1.05,0,demand 0.96 x lead 1.03 x season 0.78 x event 1.00 x competitor 1.05,2026-07-21T03:00:00+05:30
phs_0c87d91c,room_type,rmt_693809d0,2026-07-22,1789.95,INR,2114.03,0.861,54.01,0.994,0.783,1,0.989,0,demand 0.86 x lead 0.99 x season 0.78 x event 1.00 x competitor 0.99,2026-07-22T03:00:00+05:30
phs_5e14faf6,room_type,rmt_693809d0,2026-07-23,1955.90,INR,2114.03,0.885,60.16,1.019,0.786,1,1.026,0,demand 0.88 x lead 1.02 x season 0.79 x event 1.00 x competitor 1.03,2026-07-23T03:00:00+05:30
phs_fd7cf4d2,room_type,rmt_693809d0,2026-07-24,2336.21,INR,2114.03,1.037,73.31,1.063,0.79,1,1.003,0,demand 1.04 x lead 1.06 x season 0.79 x event 1.00 x competitor 1.00,2026-07-24T03:00:00+05:30
phs_128e6a49,room_type,rmt_693809d0,2026-07-25,1716.17,INR,2114.03,0.772,41.15,1.013,0.794,1,1.038,0,demand 0.77 x lead 1.01 x season 0.79 x event 1.00 x competitor 1.04,2026-07-25T03:00:00+05:30
phs_0febd016,room_type,rmt_693809d0,2026-07-26,2494.98,INR,2114.03,0.99,54.4,1.116,0.797,1,1.068,0,demand 0.99 x lead 1.12 x season 0.80 x event 1.00 x competitor 1.07,2026-07-26T03:00:00+05:30
phs_cf21aaca,room_type,rmt_693809d0,2026-07-27,1967.53,INR,2114.03,0.661,48.69,1.103,0.801,1.22,1.046,0,demand 0.66 x lead 1.10 x season 0.80 x event 1.22 x competitor 1.05,2026-07-27T03:00:00+05:30
phs_1930c2b5,room_type,rmt_693809d0,2026-07-28,2337.48,INR,2114.03,1.049,53.26,1.059,0.805,1,0.995,0,demand 1.05 x lead 1.06 x season 0.81 x event 1.00 x competitor 0.99,2026-07-28T03:00:00+05:30
phs_62c19d53,room_type,rmt_693809d0,2026-07-29,1932.01,INR,2114.03,0.914,51.49,0.959,0.809,1,1.043,0,demand 0.91 x lead 0.96 x season 0.81 x event 1.00 x competitor 1.04,2026-07-29T03:00:00+05:30
phs_6b79b091,room_type,rmt_693809d0,2026-07-30,2170.69,INR,2114.03,0.921,64.33,1.15,0.813,1,0.969,0,demand 0.92 x lead 1.15 x season 0.81 x event 1.00 x competitor 0.97,2026-07-30T03:00:00+05:30
phs_c0a0a70f,room_type,rmt_693809d0,2026-07-31,2034.75,INR,2114.03,0.827,51.96,1.168,0.817,1,0.997,0,demand 0.83 x lead 1.17 x season 0.82 x event 1.00 x competitor 1.00,2026-07-31T03:00:00+05:30
phs_bef6d13f,room_type,rmt_693809d0,2026-08-01,2600.26,INR,2114.03,1.188,74.92,1.015,0.821,1,1.02,0,demand 1.19 x lead 1.01 x season 0.82 x event 1.00 x competitor 1.02,2026-08-01T03:00:00+05:30
phs_b065a51e,room_type,rmt_693809d0,2026-08-02,2070.48,INR,2114.03,0.982,49.62,1.035,0.826,1,0.964,0,demand 0.98 x lead 1.03 x season 0.83 x event 1.00 x competitor 0.96,2026-08-02T03:00:00+05:30
phs_0dc936df,room_type,rmt_693809d0,2026-08-03,2115.51,INR,2114.03,0.83,46.32,1.147,0.83,1,1.051,0,demand 0.83 x lead 1.15 x season 0.83 x event 1.00 x competitor 1.05,2026-08-03T03:00:00+05:30
phs_12792ac0,room_type,rmt_693809d0,2026-08-04,1585.52,INR,2114.03,0.613,49.51,1.141,0.834,1,1.048,1,demand 0.61 x lead 1.14 x season 0.83 x event 1.00 x competitor 1.05 (clamped to bound),2026-08-04T03:00:00+05:30
phs_63109c76,room_type,rmt_693809d0,2026-08-05,2137.07,INR,2114.03,0.89,58.12,1.099,0.838,1,1.034,0,demand 0.89 x lead 1.10 x season 0.84 x event 1.00 x competitor 1.03,2026-08-05T03:00:00+05:30
phs_a5327ec6,room_type,rmt_693809d0,2026-08-06,1944.70,INR,2114.03,0.779,42.12,0.992,0.843,1.22,0.976,0,demand 0.78 x lead 0.99 x season 0.84 x event 1.22 x competitor 0.98,2026-08-06T03:00:00+05:30
phs_ccafba77,room_type,rmt_693809d0,2026-08-07,1628.44,INR,2114.03,0.821,56.25,0.978,0.847,1,0.959,0,demand 0.82 x lead 0.98 x season 0.85 x event 1.00 x competitor 0.96,2026-08-07T03:00:00+05:30
phs_f53c9050,room_type,rmt_693809d0,2026-08-08,1713.00,INR,2114.03,0.736,41.61,1.046,0.852,1,1.052,0,demand 0.74 x lead 1.05 x season 0.85 x event 1.00 x competitor 1.05,2026-08-08T03:00:00+05:30
phs_3db2a417,room_type,rmt_693809d0,2026-08-09,1775.36,INR,2114.03,0.755,43.28,1.18,0.856,1,0.943,0,demand 0.75 x lead 1.18 x season 0.86 x event 1.00 x competitor 0.94,2026-08-09T03:00:00+05:30
phs_fbb92a35,room_type,rmt_693809d0,2026-08-10,2484.83,INR,2114.03,1.061,61.78,1.08,0.861,1,1.026,0,demand 1.06 x lead 1.08 x season 0.86 x event 1.00 x competitor 1.03,2026-08-10T03:00:00+05:30
phs_79797a91,room_type,rmt_693809d0,2026-08-11,2003.25,INR,2114.03,0.854,52.23,1.097,0.865,1,1.012,0,demand 0.85 x lead 1.10 x season 0.87 x event 1.00 x competitor 1.01,2026-08-11T03:00:00+05:30
phs_44c5cc12,room_type,rmt_693809d0,2026-08-12,1585.52,INR,2114.03,0.423,25.05,0.992,0.87,1,1.022,1,demand 0.42 x lead 0.99 x season 0.87 x event 1.00 x competitor 1.02 (clamped to bound),2026-08-12T03:00:00+05:30
phs_592f29b5,room_type,rmt_693809d0,2026-08-13,2190.56,INR,2114.03,1.14,78.28,0.959,0.875,1,0.948,0,demand 1.14 x lead 0.96 x season 0.87 x event 1.00 x competitor 0.95,2026-08-13T03:00:00+05:30
phs_71c668e9,room_type,rmt_693809d0,2026-08-14,1675.37,INR,2114.03,0.734,35.37,1.032,0.879,1,1.046,0,demand 0.73 x lead 1.03 x season 0.88 x event 1.00 x competitor 1.05,2026-08-14T03:00:00+05:30
phs_e491f450,room_type,rmt_693809d0,2026-08-15,2550.37,INR,2114.03,1.007,58.82,1.151,0.884,1,1.041,0,demand 1.01 x lead 1.15 x season 0.88 x event 1.00 x competitor 1.04,2026-08-15T03:00:00+05:30
phs_3dd7a775,room_type,rmt_693809d0,2026-08-16,2360.31,INR,2114.03,0.988,63.02,1.144,0.889,1,0.988,0,demand 0.99 x lead 1.14 x season 0.89 x event 1.00 x competitor 0.99,2026-08-16T03:00:00+05:30
phs_40089daa,room_type,rmt_693809d0,2026-08-17,1958.86,INR,2114.03,0.925,47.41,1.054,0.894,1,0.95,0,demand 0.93 x lead 1.05 x season 0.89 x event 1.00 x competitor 0.95,2026-08-17T03:00:00+05:30
phs_0d0980a6,flight_fare,far_d8fdffb4,2026-07-14,22602.51,INR,24578.63,0.85,50.87,1.062,0.756,1,1.019,0,demand 0.85 x lead 1.06 x season 0.76 x event 1.00 x competitor 1.02,2026-07-14T03:00:00+05:30
phs_6ee3a7a1,flight_fare,far_d8fdffb4,2026-07-15,18433.97,INR,24578.63,0.682,50.77,1.145,0.759,1,0.941,1,demand 0.68 x lead 1.15 x season 0.76 x event 1.00 x competitor 0.94 (clamped to bound),2026-07-15T03:00:00+05:30
phs_834d99ab,flight_fare,far_d8fdffb4,2026-07-16,19353.21,INR,24578.63,0.722,33.52,1.106,0.762,1,0.986,0,demand 0.72 x lead 1.11 x season 0.76 x event 1.00 x competitor 0.99,2026-07-16T03:00:00+05:30
phs_1f34d100,flight_fare,far_d8fdffb4,2026-07-17,18433.97,INR,24578.63,0.594,30.46,1.141,0.766,1,0.944,1,demand 0.59 x lead 1.14 x season 0.77 x event 1.00 x competitor 0.94 (clamped to bound),2026-07-17T03:00:00+05:30
phs_9126edef,flight_fare,far_d8fdffb4,2026-07-18,18433.97,INR,24578.63,0.417,21.08,1.011,0.769,1,1.013,1,demand 0.42 x lead 1.01 x season 0.77 x event 1.00 x competitor 1.01 (clamped to bound),2026-07-18T03:00:00+05:30
phs_0eeefc74,flight_fare,far_d8fdffb4,2026-07-19,30661.84,INR,24578.63,1.188,74.33,0.994,0.772,1,1.056,0,demand 1.19 x lead 0.99 x season 0.77 x event 1.00 x competitor 1.06,2026-07-19T03:00:00+05:30
phs_89ab7e8a,flight_fare,far_d8fdffb4,2026-07-20,18433.97,INR,24578.63,0.546,31.82,1.079,0.776,1,1.036,1,demand 0.55 x lead 1.08 x season 0.78 x event 1.00 x competitor 1.04 (clamped to bound),2026-07-20T03:00:00+05:30
phs_03f369af,flight_fare,far_d8fdffb4,2026-07-21,26365.50,INR,24578.63,0.934,59.74,1.105,0.779,1,1.039,0,demand 0.93 x lead 1.10 x season 0.78 x event 1.00 x competitor 1.04,2026-07-21T03:00:00+05:30
phs_e146296f,flight_fare,far_d8fdffb4,2026-07-22,19680.11,INR,24578.63,0.773,46.02,1.084,0.783,1,0.956,0,demand 0.77 x lead 1.08 x season 0.78 x event 1.00 x competitor 0.96,2026-07-22T03:00:00+05:30
phs_21dbbb5e,flight_fare,far_d8fdffb4,2026-07-23,24804.75,INR,24578.63,0.83,62.36,1.178,0.786,1,1.032,0,demand 0.83 x lead 1.18 x season 0.79 x event 1.00 x competitor 1.03,2026-07-23T03:00:00+05:30
phs_d432a746,flight_fare,far_d8fdffb4,2026-07-24,21653.77,INR,24578.63,0.786,39.26,1.092,0.79,1,1.027,0,demand 0.79 x lead 1.09 x season 0.79 x event 1.00 x competitor 1.03,2026-07-24T03:00:00+05:30
phs_9d73a7b1,flight_fare,far_d8fdffb4,2026-07-25,19756.30,INR,24578.63,0.636,39.27,1.176,0.794,1,1.074,0,demand 0.64 x lead 1.18 x season 0.79 x event 1.00 x competitor 1.07,2026-07-25T03:00:00+05:30
phs_d1bb3251,flight_fare,far_d8fdffb4,2026-07-26,23642.18,INR,24578.63,0.99,55.14,1.021,0.797,1,0.952,0,demand 0.99 x lead 1.02 x season 0.80 x event 1.00 x competitor 0.95,2026-07-26T03:00:00+05:30
phs_581c26f8,flight_fare,far_d8fdffb4,2026-07-27,18433.97,INR,24578.63,0.575,43.04,1.106,0.801,1,1.037,1,demand 0.57 x lead 1.11 x season 0.80 x event 1.00 x competitor 1.04 (clamped to bound),2026-07-27T03:00:00+05:30
phs_98ae63cc,flight_fare,far_d8fdffb4,2026-07-28,18433.97,INR,24578.63,0.574,25.48,0.951,0.805,1,0.95,1,demand 0.57 x lead 0.95 x season 0.81 x event 1.00 x competitor 0.95 (clamped to bound),2026-07-28T03:00:00+05:30
phs_c89dbae6,flight_fare,far_d8fdffb4,2026-07-29,19220.49,INR,24578.63,0.63,29.25,1.165,0.809,1,1.066,0,demand 0.63 x lead 1.17 x season 0.81 x event 1.00 x competitor 1.07,2026-07-29T03:00:00+05:30
phs_110568ff,flight_fare,far_d8fdffb4,2026-07-30,27926.24,INR,24578.63,0.84,56.63,1.077,0.813,1.22,1.03,0,demand 0.84 x lead 1.08 x season 0.81 x event 1.22 x competitor 1.03,2026-07-30T03:00:00+05:30
phs_ec39f4a7,flight_fare,far_d8fdffb4,2026-07-31,19896.40,INR,24578.63,0.771,57.46,0.977,0.817,1,1.075,0,demand 0.77 x lead 0.98 x season 0.82 x event 1.00 x competitor 1.07,2026-07-31T03:00:00+05:30
phs_31915d22,flight_fare,far_d8fdffb4,2026-08-01,18433.97,INR,24578.63,0.611,29.62,1.049,0.821,1,1.07,1,demand 0.61 x lead 1.05 x season 0.82 x event 1.00 x competitor 1.07 (clamped to bound),2026-08-01T03:00:00+05:30
phs_5d9ac424,flight_fare,far_d8fdffb4,2026-08-02,19544.93,INR,24578.63,0.661,42.01,1.177,0.826,1,1.022,0,demand 0.66 x lead 1.18 x season 0.83 x event 1.00 x competitor 1.02,2026-08-02T03:00:00+05:30
phs_a1181167,flight_fare,far_d8fdffb4,2026-08-03,18869.01,INR,24578.63,0.837,60.93,0.97,0.83,1,0.946,0,demand 0.84 x lead 0.97 x season 0.83 x event 1.00 x competitor 0.95,2026-08-03T03:00:00+05:30
phs_509a319f,flight_fare,far_d8fdffb4,2026-08-04,22442.75,INR,24578.63,0.768,53.3,1.162,0.834,1,1.023,0,demand 0.77 x lead 1.16 x season 0.83 x event 1.00 x competitor 1.02,2026-08-04T03:00:00+05:30
phs_bcfaa2da,flight_fare,far_d8fdffb4,2026-08-05,27449.41,INR,24578.63,0.946,58.63,1.102,0.838,1,1.071,0,demand 0.95 x lead 1.10 x season 0.84 x event 1.00 x competitor 1.07,2026-08-05T03:00:00+05:30
phs_e4edbd38,flight_fare,far_d8fdffb4,2026-08-06,22833.55,INR,24578.63,0.909,51.33,0.98,0.843,1,1.043,0,demand 0.91 x lead 0.98 x season 0.84 x event 1.00 x competitor 1.04,2026-08-06T03:00:00+05:30
phs_3f1393af,flight_fare,far_d8fdffb4,2026-08-07,18433.97,INR,24578.63,0.584,24.33,1.003,0.847,1,1.02,1,demand 0.58 x lead 1.00 x season 0.85 x event 1.00 x competitor 1.02 (clamped to bound),2026-08-07T03:00:00+05:30
phs_6476546c,flight_fare,far_d8fdffb4,2026-08-08,21584.95,INR,24578.63,0.911,57.17,0.956,0.852,1,1.008,0,demand 0.91 x lead 0.96 x season 0.85 x event 1.00 x competitor 1.01,2026-08-08T03:00:00+05:30
phs_a79773e9,flight_fare,far_d8fdffb4,2026-08-09,19225.40,INR,24578.63,0.821,47.81,0.985,0.856,1,0.967,0,demand 0.82 x lead 0.98 x season 0.86 x event 1.00 x competitor 0.97,2026-08-09T03:00:00+05:30
phs_07541829,flight_fare,far_d8fdffb4,2026-08-10,25569.15,INR,24578.63,1.084,77.67,1.017,0.861,1,0.944,0,demand 1.08 x lead 1.02 x season 0.86 x event 1.00 x competitor 0.94,2026-08-10T03:00:00+05:30
phs_5159701d,flight_fare,far_d8fdffb4,2026-08-11,30339.86,INR,24578.63,1.21,85.12,0.969,0.865,1,1.053,0,demand 1.21 x lead 0.97 x season 0.87 x event 1.00 x competitor 1.05,2026-08-11T03:00:00+05:30
phs_74361d77,flight_fare,far_d8fdffb4,2026-08-12,19685.02,INR,24578.63,0.714,45.32,1.134,0.87,1,0.989,0,demand 0.71 x lead 1.13 x season 0.87 x event 1.00 x competitor 0.99,2026-08-12T03:00:00+05:30
phs_157396a4,flight_fare,far_d8fdffb4,2026-08-13,24202.58,INR,24578.63,0.932,58.32,1.061,0.875,1,0.996,0,demand 0.93 x lead 1.06 x season 0.87 x event 1.00 x competitor 1.00,2026-08-13T03:00:00+05:30
phs_7889ca8e,flight_fare,far_d8fdffb4,2026-08-14,18433.97,INR,24578.63,0.754,52.67,1.009,0.879,1,0.981,1,demand 0.75 x lead 1.01 x season 0.88 x event 1.00 x competitor 0.98 (clamped to bound),2026-08-14T03:00:00+05:30
phs_05818fc2,flight_fare,far_d8fdffb4,2026-08-15,20999.98,INR,24578.63,0.767,41.71,1.041,0.884,1,1.07,0,demand 0.77 x lead 1.04 x season 0.88 x event 1.00 x competitor 1.07,2026-08-15T03:00:00+05:30
phs_2e526039,flight_fare,far_d8fdffb4,2026-08-16,25259.46,INR,24578.63,0.953,65.37,1.009,0.889,1,1.069,0,demand 0.95 x lead 1.01 x season 0.89 x event 1.00 x competitor 1.07,2026-08-16T03:00:00+05:30
phs_85aac6de,flight_fare,far_d8fdffb4,2026-08-17,32318.44,INR,24578.63,1.213,67.52,1.05,0.894,1,1.032,0,demand 1.21 x lead 1.05 x season 0.89 x event 1.00 x competitor 1.03,2026-08-17T03:00:00+05:30
phs_d61ac755,room_type,rmt_551b2c94,2026-07-14,3142.77,INR,4190.36,0.67,37.52,1.013,0.756,1,0.996,1,demand 0.67 x lead 1.01 x season 0.76 x event 1.00 x competitor 1.00 (clamped to bound),2026-07-14T03:00:00+05:30
phs_2e883c6f,room_type,rmt_551b2c94,2026-07-15,3142.77,INR,4190.36,0.674,47.5,1.055,0.759,1,1.035,1,demand 0.67 x lead 1.05 x season 0.76 x event 1.00 x competitor 1.03 (clamped to bound),2026-07-15T03:00:00+05:30
phs_f773f7f2,room_type,rmt_551b2c94,2026-07-16,4320.26,INR,4190.36,1.114,63.97,0.956,0.762,1,0.968,0,demand 1.11 x lead 0.96 x season 0.76 x event 1.00 x competitor 0.97,2026-07-16T03:00:00+05:30
phs_13ab967b,room_type,rmt_551b2c94,2026-07-17,3537.50,INR,4190.36,0.714,48.32,1.098,0.766,1,1.077,0,demand 0.71 x lead 1.10 x season 0.77 x event 1.00 x competitor 1.08,2026-07-17T03:00:00+05:30
phs_d8379798,room_type,rmt_551b2c94,2026-07-18,3498.95,INR,4190.36,0.84,42.22,1.023,0.769,1,0.972,0,demand 0.84 x lead 1.02 x season 0.77 x event 1.00 x competitor 0.97,2026-07-18T03:00:00+05:30
phs_f453249e,room_type,rmt_551b2c94,2026-07-19,3224.06,INR,4190.36,0.699,39.19,1.048,0.772,1,1.05,0,demand 0.70 x lead 1.05 x season 0.77 x event 1.00 x competitor 1.05,2026-07-19T03:00:00+05:30
phs_3601e242,room_type,rmt_551b2c94,2026-07-20,3142.77,INR,4190.36,0.732,44.23,1.015,0.776,1,0.995,1,demand 0.73 x lead 1.01 x season 0.78 x event 1.00 x competitor 0.99 (clamped to bound),2026-07-20T03:00:00+05:30
phs_dc51b44d,room_type,rmt_551b2c94,2026-07-21,3868.54,INR,4190.36,0.649,40.54,1.143,0.779,1.22,1.02,0,demand 0.65 x lead 1.14 x season 0.78 x event 1.22 x competitor 1.02,2026-07-21T03:00:00+05:30
phs_9562003a,room_type,rmt_551b2c94,2026-07-22,4064.65,INR,4190.36,1.002,69.5,1.007,0.783,1,0.961,0,demand 1.00 x lead 1.01 x season 0.78 x event 1.00 x competitor 0.96,2026-07-22T03:00:00+05:30
phs_ad578c30,room_type,rmt_551b2c94,2026-07-23,3142.77,INR,4190.36,0.736,49.22,0.986,0.786,1,1.022,1,demand 0.74 x lead 0.99 x season 0.79 x event 1.00 x competitor 1.02 (clamped to bound),2026-07-23T03:00:00+05:30
phs_7a5fc98a,room_type,rmt_551b2c94,2026-07-24,3377.01,INR,4190.36,0.654,50.81,0.957,0.79,1.22,1.056,0,demand 0.65 x lead 0.96 x season 0.79 x event 1.22 x competitor 1.06,2026-07-24T03:00:00+05:30
phs_0c2ab300,room_type,rmt_551b2c94,2026-07-25,3239.15,INR,4190.36,0.749,47.33,1.046,0.794,1,0.987,0,demand 0.75 x lead 1.05 x season 0.79 x event 1.00 x competitor 0.99,2026-07-25T03:00:00+05:30
phs_594e44e1,room_type,rmt_551b2c94,2026-07-26,3385.81,INR,4190.36,0.771,52.21,1.069,0.797,1,0.981,0,demand 0.77 x lead 1.07 x season 0.80 x event 1.00 x competitor 0.98,2026-07-26T03:00:00+05:30
phs_c4aa8bed,room_type,rmt_551b2c94,2026-07-27,3142.77,INR,4190.36,0.606,38.54,1.165,0.801,1,1.01,1,demand 0.61 x lead 1.17 x season 0.80 x event 1.00 x competitor 1.01 (clamped to bound),2026-07-27T03:00:00+05:30
phs_811bb413,room_type,rmt_551b2c94,2026-07-28,4083.09,INR,4190.36,0.802,49.83,1.18,0.805,1,1.029,0,demand 0.80 x lead 1.18 x season 0.81 x event 1.00 x competitor 1.03,2026-07-28T03:00:00+05:30
phs_d006a64e,room_type,rmt_551b2c94,2026-07-29,4471.95,INR,4190.36,1.125,71.76,1.005,0.809,1,0.944,0,demand 1.12 x lead 1.00 x season 0.81 x event 1.00 x competitor 0.94,2026-07-29T03:00:00+05:30
phs_10448094,room_type,rmt_551b2c94,2026-07-30,5023.82,INR,4190.36,1.068,74.51,1.144,0.813,1,0.981,0,demand 1.07 x lead 1.14 x season 0.81 x event 1.00 x competitor 0.98,2026-07-30T03:00:00+05:30
phs_592d14b9,room_type,rmt_551b2c94,2026-07-31,3142.77,INR,4190.36,0.643,30.08,1.027,0.817,1,0.984,1,demand 0.64 x lead 1.03 x season 0.82 x event 1.00 x competitor 0.98 (clamped to bound),2026-07-31T03:00:00+05:30
phs_867e5d89,room_type,rmt_551b2c94,2026-08-01,3142.77,INR,4190.36,0.496,37.7,1.095,0.821,1,1.075,1,demand 0.50 x lead 1.09 x season 0.82 x event 1.00 x competitor 1.07 (clamped to bound),2026-08-01T03:00:00+05:30
phs_c1824a8e,room_type,rmt_551b2c94,2026-08-02,3142.77,INR,4190.36,0.709,37.76,0.989,0.826,1,0.965,1,demand 0.71 x lead 0.99 x season 0.83 x event 1.00 x competitor 0.96 (clamped to bound),2026-08-02T03:00:00+05:30
phs_1f557b1c,room_type,rmt_551b2c94,2026-08-03,4298.47,INR,4190.36,0.897,66.88,1.063,0.83,1,1.076,0,demand 0.90 x lead 1.06 x season 0.83 x event 1.00 x competitor 1.08,2026-08-03T03:00:00+05:30
phs_d2cdd519,room_type,rmt_551b2c94,2026-08-04,3142.77,INR,4190.36,0.738,45,0.957,0.834,1,1.034,1,demand 0.74 x lead 0.96 x season 0.83 x event 1.00 x competitor 1.03 (clamped to bound),2026-08-04T03:00:00+05:30
phs_b14c2f49,room_type,rmt_551b2c94,2026-08-05,4539.42,INR,4190.36,0.919,65.18,1.107,0.838,1,1.065,0,demand 0.92 x lead 1.11 x season 0.84 x event 1.00 x competitor 1.06,2026-08-05T03:00:00+05:30
phs_42c4eda3,room_type,rmt_551b2c94,2026-08-06,3506.49,INR,4190.36,0.82,61.47,0.975,0.843,1,1.046,0,demand 0.82 x lead 0.97 x season 0.84 x event 1.00 x competitor 1.05,2026-08-06T03:00:00+05:30
